Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD,-9999
25,Jalen Tolbert,South Alabama,Sun Belt,12,82,1474,18,8,0,0,,0,82,1474,18,8,jalen-tolbert-1
26,Devin Carter,North Carolina State,ACC,10,31,556,17.9,6,0,0,,0,31,556,17.9,6,devin-carter-1
27,Jeff Foreman,Arkansas State,Sun Belt,11,31,556,17.9,2,0,0,,0,31,556,17.9,2,jeff-foreman-1
28,Je'Quan Burton,Florida Atlantic,CUSA,12,27,483,17.9,3,2,-12,-6,0,29,471,16.2,3,jequan-burton-1
29,Daewood Davis,Western Kentucky,CUSA,13,43,763,17.7,8,1,-8,-8,0,44,755,17.2,8,daewood-davis-1
30,Ra'Shaun Henry,Virginia,ACC,12,34,603,17.7,3,0,0,,0,34,603,17.7,3,rashaun-henry-1
31,Trayvon Rudolph,Northern Illinois,MAC,13,51,892,17.5,7,8,113,14.1,1,59,1005,17,8,trayvon-rudolph-1
32,Corey Crooms,Western Michigan,MAC,11,44,768,17.5,6,1,6,6,0,45,774,17.2,6,corey-crooms-1
33,Gunner Romney,Brigham Young,Ind,8,34,594,17.5,3,2,2,1,0,36,596,16.6,3,gunner-romney-1
34,Sam Crawford Jr.,Tulsa,American,9,27,472,17.5,4,0,0,,0,27,472,17.5,4,sam-crawford-jr-1
35,Jayden Reed,Michigan State,Big Ten,13,59,1026,17.4,10,7,34,4.9,1,66,1060,16.1,11,jayden-reed-1
36,Xavier Weaver,South Florida,American,10,41,715,17.4,2,1,3,3,1,42,718,17.1,3,xavier-weaver-1
37,Greg Dulcich,UCLA,Pac-12,11,42,725,17.3,5,0,0,,0,42,725,17.3,5,greg-dulcich-1
38,Tyrin Smith,UTEP,CUSA,12,33,570,17.3,4,0,0,,0,33,570,17.3,4,tyrin-smith-1
39,Tyler Scott,Cincinnati,American,14,30,520,17.3,5,0,0,,0,30,520,17.3,5,tyler-scott-3
40,Ty McCullouch,Colorado State,MWC,11,24,415,17.3,1,3,14,4.7,0,27,429,15.9,1,ty-mccullouch-1
41,Ali Jennings,Old Dominion,CUSA,13,62,1066,17.2,5,0,0,,0,62,1066,17.2,5,ali-jennings-1
42,Jaivon Heiligh,Coastal Carolina,Sun Belt,13,66,1128,17.1,7,0,0,,0,66,1128,17.1,7,jaivon-heiligh-1
43,Taye Barber,TCU,Big 12,11,30,514,17.1,2,2,7,3.5,0,32,521,16.3,2,taye-barber-1
44,Rico Arnold,Massachusetts,Ind,9,27,461,17.1,3,0,0,,0,27,461,17.1,3,rico-arnold-1
45,Taysir Mack,Pitt,ACC,8,27,461,17.1,3,2,12,6,0,29,473,16.3,3,taysir-mack-1
46,Alec Pierce,Cincinnati,American,14,52,884,17,8,0,0,,0,52,884,17,8,alec-pierce-2
47,Zay Flowers,Boston College,ACC,12,44,746,17,5,7,69,9.9,0,51,815,16,5,zay-flowers-1
48,CJ Daniels,Liberty,Ind,13,37,629,17,7,0,0,,0,37,629,17,7,cj-daniels-1
49,Jeremy Singleton,Houston,American,12,29,493,17,5,0,0,,0,29,493,17,5,jeremy-singleton-1
50,Jaxon Smith-Njigba,Ohio State,Big Ten,13,95,1606,16.9,9,0,0,,0,95,1606,16.9,9,jaxon-smith-njigba-1
51,Cedric Tillman,Tennessee,SEC,12,64,1081,16.9,12,0,0,,0,64,1081,16.9,12,cedric-tillman-1
52,Tre Turner,Virginia Tech,ACC,10,40,675,16.9,3,12,64,5.3,0,52,739,14.2,3,tre-turner-2
53,Keelan Marion,Connecticut,Ind,10,28,474,16.9,5,0,0,,0,28,474,16.9,5,keelan-marion-1
54,Kameron Brown,Coastal Carolina,Sun Belt,12,36,605,16.8,5,0,0,,0,36,605,16.8,5,kameron-brown-1
55,Terrell Bynum,Washington,Pac-12,8,26,436,16.8,4,1,8,8,0,27,444,16.4,4,terrell-bynum-1
56,Deven Thompkins,Utah State,MWC,14,102,1704,16.7,10,5,27,5.4,0,107,1731,16.2,10,deven-thompkins-1
57,Treylon Burks,Arkansas,SEC,12,66,1104,16.7,11,14,112,8,1,80,1216,15.2,12,treylon-burks-1
58,Tyrone Broden,Bowling Green State,MAC,9,36,596,16.6,5,0,0,,0,36,596,16.6,5,tyrone-broden-1
59,Jaheim Bell,South Carolina,SEC,12,30,497,16.6,5,7,40,5.7,0,37,537,14.5,5,jaheim-bell-1
60,Ontaria Wilson,Florida State,ACC,10,23,382,16.6,5,1,10,10,0,24,392,16.3,5,ontaria-wilson-1
61,Danny Gray,SMU,American,10,49,803,16.4,9,3,40,13.3,0,52,843,16.2,9,danny-gray-1
62,Derek Wright,Utah State,MWC,14,48,789,16.4,11,0,0,,0,48,789,16.4,11,derek-wright-2
63,Mac Hippenhammer,Miami (OH),MAC,12,48,786,16.4,5,0,0,,0,48,786,16.4,5,mac-hippenhammer-1
64,Jaylen Hall,Western Michigan,MAC,11,46,752,16.3,3,0,0,,0,46,752,16.3,3,jaylen-hall-1
65,Keric Wheatfall,Fresno State,MWC,12,38,616,16.2,4,2,2,1,0,40,618,15.5,4,keric-wheatfall-1
66,Mitchell Tinsley,Western Kentucky,CUSA,14,87,1402,16.1,14,0,0,,0,87,1402,16.1,14,mitchell-tinsley-1
67,Sean Ryan,West Virginia,Big 12,10,25,399,16,3,0,0,,0,25,399,16,3,sean-ryan-2
68,Jordan Addison,Pitt,ACC,14,100,1593,15.9,17,7,56,8,1,107,1649,15.4,18,jordan-addison-1
69,Devon Williams,Oregon,Pac-12,10,35,557,15.9,4,0,0,,0,35,557,15.9,4,devon-williams-2
70,August Pitre III,Rice,CUSA,7,31,494,15.9,3,0,0,,0,31,494,15.9,3,august-pitre-iii-1
71,Jared Smart,Hawaii,MWC,12,26,414,15.9,2,0,0,,0,26,414,15.9,2,jared-smart-1
72,Xavier Worthy,Texas,Big 12,12,62,981,15.8,12,1,7,7,0,63,988,15.7,12,xavier-worthy-1
73,Brock Bowers,Georgia,SEC,14,56,882,15.8,13,4,56,14,1,60,938,15.6,14,brock-bowers-1
74,Malik Williams,Appalachian State,Sun Belt,14,52,819,15.8,7,2,13,6.5,0,54,832,15.4,7,malik-williams-2
75,Josh Vann,South Carolina,SEC,13,43,679,15.8,5,5,63,12.6,0,48,742,15.5,5,josh-vann-1
76,Austin Allen,Nebraska,Big Ten,11,38,602,15.8,2,0,0,,0,38,602,15.8,2,austin-allen-2
77,Jacob Copeland,Florida,SEC,13,41,642,15.7,4,3,20,6.7,0,44,662,15,4,jacob-copeland-1
78,Cornelius Johnson,Michigan,Big Ten,14,40,627,15.7,3,3,30,10,0,43,657,15.3,3,cornelius-johnson-1
79,Dallas Dixon,Central Michigan,MAC,13,45,701,15.6,8,0,0,,0,45,701,15.6,8,dallas-dixon-1
80,Isaiah Garcia-Castaneda,New Mexico State,Ind,10,37,578,15.6,4,1,6,6,0,38,584,15.4,4,isaiah-garcia-castaneda-1
81,Calvin Austin III,Memphis,American,12,74,1149,15.5,8,1,69,69,1,75,1218,16.2,9,calvin-austin-iii-1
82,Kalil Pimpleton,Central Michigan,MAC,13,62,960,15.5,4,16,84,5.3,2,78,1044,13.4,6,kalil-pimpleton-1
83,Isaiah Likely,Coastal Carolina,Sun Belt,13,59,912,15.5,12,3,10,3.3,0,62,922,14.9,12,isaiah-likely-1
84,Derrick Deese,San Jose State,MWC,12,47,730,15.5,4,0,0,,0,47,730,15.5,4,derrick-deese-1
85,Xavier Restrepo,Miami (FL),ACC,12,24,373,15.5,2,0,0,,0,24,373,15.5,2,xavier-restrepo-1
86,Tyquan Thornton,Baylor,Big 12,14,62,948,15.3,10,1,-11,-11,0,63,937,14.9,10,tyquan-thornton-1
87,Benjamin Yurosek,Stanford,Pac-12,11,43,658,15.3,3,2,11,5.5,0,45,669,14.9,3,benjamin-yurosek-1
88,Cedric Patterson III,Rice,CUSA,12,38,583,15.3,6,3,40,13.3,1,41,623,15.2,7,cedric-patterson-iii-1
89,Keandre Lambert-Smith,Penn State,Big Ten,13,34,521,15.3,3,0,0,,0,34,521,15.3,3,keandre-lambert-smith-1
90,Ahmari Huggins-Bruce,Louisville,ACC,9,29,444,15.3,4,2,15,7.5,0,31,459,14.8,4,ahmari-huggins-bruce-1
91,Jaquarii Roberson,Wake Forest,ACC,13,71,1078,15.2,8,2,8,4,0,73,1086,14.9,8,jaquarii-roberson-1
92,Chritauskie Dove,Missouri,SEC,12,38,576,15.2,0,0,0,,0,38,576,15.2,0,chritauskie-dove-1
93,Javen Banks,Texas State,Sun Belt,10,36,548,15.2,5,0,0,,0,36,548,15.2,5,javen-banks-1
94,Jordan Watkins,Louisville,ACC,12,35,531,15.2,4,0,0,,0,35,531,15.2,4,jordan-watkins-2
95,Broc Thompson,Purdue,Big Ten,12,30,457,15.2,4,0,0,,0,30,457,15.2,4,broc-thompson-1
96,Malik Knowles,Kansas State,Big 12,13,29,441,15.2,4,15,106,7.1,0,44,547,12.4,4,malik-knowles-1
97,Dante Cephas,Kent State,MAC,14,82,1240,15.1,9,0,0,,0,82,1240,15.1,9,dante-cephas-1
98,Garrett Wilson,Ohio State,Big Ten,11,70,1058,15.1,12,4,76,19,1,74,1134,15.3,13,garrett-wilson-2
99,Steve Jenkins,UNLV,MWC,11,46,694,15.1,4,2,5,2.5,0,48,699,14.6,4,steve-jenkins-3
100,Tre Mosley,Michigan State,Big Ten,12,35,530,15.1,3,2,-1,-0.5,0,37,529,14.3,3,tre-mosley-1
101,Jahcour Pearson,Ole Miss,SEC,10,26,392,15.1,0,4,30,7.5,0,30,422,14.1,0,jahcour-pearson-1
102,Andrew Parchment,Florida State,ACC,10,24,363,15.1,2,0,3,,1,24,366,15.3,3,andrew-parchment-1
103,Calvin Jackson Jr.,Washington State,Pac-12,13,66,987,15,7,1,3,3,0,67,990,14.8,7,calvin-jackson-jr-1
104,Josh Kelly,Fresno State,MWC,13,52,778,15,3,3,20,6.7,0,55,798,14.5,3,josh-kelly-2
105,Trevon Bradford,Oregon State,Pac-12,13,42,631,15,5,7,45,6.4,1,49,676,13.8,6,trevon-bradford-1
106,Ke'Shawn Williams,Wake Forest,ACC,14,27,404,15,3,0,0,,0,27,404,15,3,keshawn-williams-2
107,Brandon Bowling,Utah State,MWC,14,56,835,14.9,10,0,0,,0,56,835,14.9,10,brandon-bowling-1
108,Keshunn Abram,Kent State,MAC,14,47,699,14.9,3,0,0,,0,47,699,14.9,3,keshunn-abram-1
109,Brandon Johnson,UCF,American,12,38,565,14.9,11,0,0,,0,38,565,14.9,11,brandon-johnson-11
110,C.J. Johnson,East Carolina,American,10,35,520,14.9,1,0,0,,0,35,520,14.9,1,cj-johnson-6
111,Danny Davis,Wisconsin,Big Ten,9,32,478,14.9,2,1,1,1,0,33,479,14.5,2,danny-davis-5
112,Malik Nabers,LSU,SEC,11,28,417,14.9,4,4,23,5.8,0,32,440,13.8,4,malik-nabers-1
113,Nathaniel Dell,Houston,American,14,90,1329,14.8,12,1,5,5,0,91,1334,14.7,12,nathaniel-dell-1
114,Charleston Rambo,Miami (FL),ACC,12,79,1172,14.8,7,0,0,,0,79,1172,14.8,7,charleston-rambo-1
115,Corey Sutton,Appalachian State,Sun Belt,13,61,904,14.8,7,0,0,,0,61,904,14.8,7,corey-sutton-2
116,Jaray Jenkins,LSU,SEC,11,34,502,14.8,6,0,0,,0,34,502,14.8,6,jaray-jenkins-1
117,Erik Ezukanma,Texas Tech,Big 12,11,48,705,14.7,4,10,138,13.8,2,58,843,14.5,6,erik-ezukanma-1
118,Josh Ali,Kentucky,SEC,10,41,601,14.7,3,3,13,4.3,1,44,614,14,4,josh-ali-1
119,Adonai Mitchell,Georgia,SEC,12,29,426,14.7,4,0,0,,0,29,426,14.7,4,adonai-mitchell-1
120,Te'Vailance Hunt,Arkansas State,Sun Belt,11,52,758,14.6,6,0,0,,0,52,758,14.6,6,tevailance-hunt-2
121,Omar Manning,Nebraska,Big Ten,11,26,380,14.6,2,3,1,0.3,0,29,381,13.1,2,omar-manning-1
122,Khalil Shakir,Boise State,MWC,12,77,1117,14.5,7,21,130,6.2,0,98,1247,12.7,7,khalil-shakir-1
123,De'Corian Clark,UTSA,CUSA,13,52,755,14.5,7,2,9,4.5,0,54,764,14.1,7,decorian-clark-1
124,Jordan Whittington,Texas,Big 12,7,26,377,14.5,3,1,8,8,0,27,385,14.3,3,jordan-whittington-2
125,Chris Olave,Ohio State,Big Ten,11,65,936,14.4,13,0,0,,0,65,936,14.4,13,chris-olave-1
126,Grant Dubose,Charlotte,CUSA,12,62,892,14.4,6,3,18,6,0,65,910,14,6,grant-dubose-1
127,Taylor Morin,Wake Forest,ACC,14,43,621,14.4,5,1,1,1,0,44,622,14.1,5,taylor-morin-1
128,Derius Davis,TCU,Big 12,12,36,518,14.4,1,10,42,4.2,1,46,560,12.2,2,derius-davis-1
129,Ladd McConkey,Georgia,SEC,15,31,447,14.4,5,4,44,11,1,35,491,14,6,ladd-mcconkey-1
130,Jermaine Braddock,San Jose State,MWC,8,27,390,14.4,2,0,0,,0,27,390,14.4,2,jermaine-braddock-1
131,Kyle Williams,UNLV,MWC,10,42,601,14.3,2,2,7,3.5,0,44,608,13.8,2,kyle-williams-11
132,Avery Davis,Notre Dame,Ind,8,27,386,14.3,4,3,19,6.3,0,30,405,13.5,4,avery-davis-1
133,Dalton Kincaid,Utah,Pac-12,13,36,510,14.2,8,1,4,4,0,37,514,13.9,8,dalton-kincaid-1
134,Jason Ivory,Memphis,American,9,29,413,14.2,3,0,0,,0,29,413,14.2,3,jason-ivory-1
135,Tre Harris,Louisiana Tech,CUSA,12,40,562,14.1,4,0,0,,0,40,562,14.1,4,tre-harris-1
136,Chris Autman-Bell,Minnesota,Big Ten,11,36,506,14.1,6,0,0,,0,36,506,14.1,6,chris-autman-bell-1
137,Jamari Thrash,Georgia State,Sun Belt,11,32,452,14.1,3,1,5,5,0,33,457,13.8,3,jamari-thrash-1
138,Will Derrick,Louisiana-Monroe,Sun Belt,10,25,353,14.1,1,0,0,,0,25,353,14.1,1,will-derrick-1
139,Corey Rucker,Arkansas State,Sun Belt,12,59,826,14,9,2,20,10,1,61,846,13.9,10,corey-rucker-1
140,JaCorey Sullivan,Central Michigan,MAC,10,49,687,14,10,0,0,,0,49,687,14,10,jacorey-sullivan-1
141,Jared Wayne,Pitt,ACC,13,47,658,14,6,0,0,,0,47,658,14,6,jared-wayne-1
142,Jason Brownlee,Southern Mississippi,CUSA,11,46,643,14,8,0,0,,0,46,643,14,8,jason-brownlee-1
143,Cole Tucker,Northern Illinois,MAC,9,41,575,14,3,0,0,,0,41,575,14,3,cole-tucker-1
144,Cameron Odom,Ohio,MAC,10,29,406,14,1,1,0,0,0,30,406,13.5,1,cameron-odom-1
145,Amare Jones,Georgia Southern,Sun Belt,10,25,351,14,0,41,196,4.8,0,66,547,8.3,0,amare-jones-1
146,Deshon Stoudemire,Troy,Sun Belt,10,23,323,14,2,0,0,,0,23,323,14,2,deshon-stoudemire-1
147,Romeo Doubs,Nevada,MWC,11,80,1109,13.9,11,1,4,4,0,81,1113,13.7,11,romeo-doubs-1
148,David Bell,Purdue,Big Ten,11,93,1286,13.8,6,3,39,13,0,96,1325,13.8,6,david-bell-6
149,Roderic Burns,North Texas,CUSA,13,58,802,13.8,4,2,18,9,0,60,820,13.7,4,roderic-burns-1
150,Devin Maddox,Toledo,MAC,13,41,567,13.8,4,2,19,9.5,0,43,586,13.6,4,devin-maddox-1
151,Myles Price,Texas Tech,Big 12,12,38,523,13.8,2,14,83,5.9,1,52,606,11.7,3,myles-price-1
152,Tyrick James,Tulane,American,11,31,429,13.8,4,0,0,,0,31,429,13.8,4,tyrick-james-1
153,Tre'Shaun Harrison,Oregon State,Pac-12,12,29,401,13.8,3,6,23,3.8,0,35,424,12.1,3,treshaun-harrison-1
154,Thomas Hennigan,Appalachian State,Sun Belt,14,60,823,13.7,6,0,0,,0,60,823,13.7,6,thomas-hennigan-1
155,Justin Garrett,UTEP,CUSA,13,50,685,13.7,4,1,12,12,0,51,697,13.7,4,justin-garrett-3
156,Sean Dykes,Memphis,American,12,48,657,13.7,7,0,0,,0,48,657,13.7,7,sean-dykes-2
157,Bryce Ford-Wheaton,West Virginia,Big 12,11,42,575,13.7,3,0,0,,0,42,575,13.7,3,bryce-ford-wheaton-1
158,Isaiah Winstead,Toledo,MAC,13,38,520,13.7,1,0,0,,0,38,520,13.7,1,isaiah-winstead-1
159,Skyy Moore,Western Michigan,MAC,12,95,1292,13.6,10,1,10,10,0,96,1302,13.6,10,skyy-moore-1
160,Stephan Robinson,Northwestern,Big Ten,11,46,625,13.6,2,10,120,12,0,56,745,13.3,2,stephan-robinson-2
161,Jelani Woods,Virginia,ACC,11,44,598,13.6,8,1,1,1,0,45,599,13.3,8,jelani-woods-1
162,Jimmy Horn Jr.,South Florida,American,12,30,408,13.6,1,5,12,2.4,0,35,420,12,1,jimmy-horn-jr-1
163,Elijah Spencer,Charlotte,CUSA,11,28,381,13.6,6,0,0,,0,28,381,13.6,6,elijah-spencer-1
164,Brian Cobbs,Maryland,Big Ten,13,25,341,13.6,1,1,-4,-4,0,26,337,13,1,brian-cobbs-2
165,Dontario Drummond,Ole Miss,SEC,12,76,1028,13.5,8,6,40,6.7,1,82,1068,13,9,dontario-drummond-1
166,Demario Douglas,Liberty,Ind,12,52,701,13.5,6,1,2,2,0,53,703,13.3,6,demario-douglas-1
167,J.C. Santana,Tulsa,American,13,51,689,13.5,3,1,6,6,0,52,695,13.4,3,jc-santana-1
168,Kris Hutson,Oregon,Pac-12,14,31,419,13.5,2,1,-9,-9,0,32,410,12.8,2,kris-hutson-1
169,Elijah Kothe,San Diego State,MWC,12,31,418,13.5,1,0,0,,0,31,418,13.5,1,elijah-kothe-1
170,Trevor Wilson,Kansas,Big 12,12,27,364,13.5,1,7,42,6,0,34,406,11.9,1,trevor-wilson-1
171,Josh Johnson,Tulsa,American,13,83,1114,13.4,6,3,-2,-0.7,0,86,1112,12.9,6,josh-johnson-9
172,Rakim Jarrett,Maryland,Big Ten,13,62,829,13.4,5,4,2,0.5,0,66,831,12.6,5,rakim-jarrett-1
173,Emeka Emezie,North Carolina State,ACC,12,60,802,13.4,6,0,0,,0,60,802,13.4,6,emeka-emezie-1
174,Will Sheppard,Vanderbilt,SEC,11,43,577,13.4,4,0,0,,0,43,577,13.4,4,will-sheppard-1
175,Justin Shorter,Florida,SEC,12,41,550,13.4,3,0,0,,0,41,550,13.4,3,justin-shorter-1
176,Kayshon Boutte,LSU,SEC,6,38,509,13.4,9,0,0,,0,38,509,13.4,9,kayshon-boutte-1
177,Justin Lockhart,Nevada,MWC,10,35,470,13.4,2,0,0,,0,35,470,13.4,2,justin-lockhart-1
178,Dominic Johnson,Buffalo,MAC,12,34,457,13.4,2,0,0,,0,34,457,13.4,2,dominic-johnson-1
179,Isaiah Hamilton,San Jose State,MWC,11,31,414,13.4,2,0,0,,0,31,414,13.4,2,isaiah-hamilton-2
180,Kemore Gamble,Florida,SEC,9,31,414,13.4,4,0,0,,0,31,414,13.4,4,kemore-gamble-1
181,Jake Herslow,Houston,American,14,36,480,13.3,5,0,0,,0,36,480,13.3,5,jake-herslow-1
182,Jahmyr Gibbs,Georgia Tech,ACC,12,35,465,13.3,2,143,746,5.2,4,178,1211,6.8,6,jahmyr-gibbs-1
183,Josh Downs,North Carolina,ACC,13,101,1335,13.2,8,0,0,,0,101,1335,13.2,8,josh-downs-2
184,Kobe Hudson,Auburn,SEC,12,44,580,13.2,4,0,0,,0,44,580,13.2,4,kobe-hudson-1
185,Gary Bryant Jr.,USC,Pac-12,10,44,579,13.2,7,1,3,3,1,45,582,12.9,8,gary-bryant-jr-1
186,Shedrick Jackson,Auburn,SEC,13,40,527,13.2,1,0,0,,0,40,527,13.2,1,shedrick-jackson-1
187,Demetris Robertson,Auburn,SEC,12,37,489,13.2,4,5,42,8.4,1,42,531,12.6,5,demetris-robertson-2
188,Malachi Carter,Georgia Tech,ACC,10,37,489,13.2,2,0,0,,0,37,489,13.2,2,malachi-carter-1
189,Tay Martin,Oklahoma State,Big 12,12,80,1046,13.1,10,1,4,4,1,81,1050,13,11,tay-martin-1
190,Boogie Knight,Louisiana-Monroe,Sun Belt,12,45,588,13.1,3,1,-3,-3,0,46,585,12.7,3,boogie-knight-1
191,Malik Washington,Northwestern,Big Ten,12,44,578,13.1,2,5,-2,-0.4,0,49,576,11.8,2,malik-washington-1
192,Beaux Collins,Clemson,ACC,10,31,407,13.1,3,0,0,,0,31,407,13.1,3,beaux-collins-1
193,Jahan Dotson,Penn State,Big Ten,12,91,1182,13,12,6,18,3,1,97,1200,12.4,13,jahan-dotson-1
194,Quian Williams,Buffalo,MAC,12,64,835,13,2,0,0,,0,64,835,13,2,quian-williams-1
195,Velus Jones Jr.,Tennessee,SEC,13,62,807,13,7,1,15,15,0,63,822,13,7,velus-jones-jr-1
196,Marcell Barbee,Texas State,Sun Belt,12,40,520,13,5,0,0,,0,40,520,13,5,marcell-barbee-1
197,Brandon Robinson,Florida Atlantic,CUSA,12,37,481,13,4,0,0,,0,37,481,13,4,brandon-robinson-2
198,Malik Heath,Mississippi State,SEC,10,34,442,13,5,0,0,,0,34,442,13,5,malik-heath-1
199,Kendric Pryor,Wisconsin,Big Ten,12,32,416,13,3,8,41,5.1,0,40,457,11.4,3,kendric-pryor-1
200,Jordan Mims,Fresno State,MWC,13,25,324,13,4,127,710,5.6,6,152,1034,6.8,10,jordan-mims-1
201,Porter Rooks,North Carolina State,ACC,10,23,298,13,0,0,0,,0,23,298,13,0,porter-rooks-1
202,Jalen Wydermyer,Texas A&M,SEC,12,40,515,12.9,4,0,0,,0,40,515,12.9,4,jalen-wydermyer-1
203,Ezra Naylor II,Tulsa,American,10,33,426,12.9,3,0,0,,0,33,426,12.9,3,ezra-naylor-ii-1
204,Wan'Dale Robinson,Kentucky,SEC,13,104,1334,12.8,7,7,111,15.9,0,111,1445,13,7,wandale-robinson-1
205,Tyler Snead,East Carolina,American,12,67,855,12.8,4,5,-1,-0.2,0,72,854,11.9,4,tyler-snead-1
206,Parker Washington,Penn State,Big Ten,13,64,820,12.8,4,2,12,6,0,66,832,12.6,4,parker-washington-1
207,Milton Wright,Purdue,Big Ten,11,57,732,12.8,7,3,11,3.7,0,60,743,12.4,7,milton-wright-1
208,Jalon Calhoun,Duke,ACC,12,56,718,12.8,3,2,13,6.5,1,58,731,12.6,4,jalon-calhoun-1
209,Jake Bailey,Rice,CUSA,11,56,714,12.8,2,1,14,14,0,57,728,12.8,2,jake-bailey-2
210,Jared Wyatt,New Mexico State,Ind,12,49,629,12.8,3,0,0,,0,49,629,12.8,3,jared-wyatt-1
211,Kekoa Crawford,California,Pac-12,11,40,513,12.8,0,0,0,,0,40,513,12.8,0,kekoa-crawford-1
212,Jalen Walker,Miami (OH),MAC,11,31,398,12.8,4,1,-4,-4,0,32,394,12.3,4,jalen-walker-2
213,Brian Thomas Jr.,LSU,SEC,11,28,359,12.8,2,2,6,3,0,30,365,12.2,2,brian-thomas-jr-1
214,Keyshawn Smith,Miami (FL),ACC,9,26,332,12.8,3,0,0,,0,26,332,12.8,3,keyshawn-smith-1
215,Jerreth Sterns,Western Kentucky,CUSA,14,150,1902,12.7,17,5,17,3.4,0,155,1919,12.4,17,jerreth-sterns-1
216,Zakhari Franklin,UTSA,CUSA,13,81,1027,12.7,12,0,0,,0,81,1027,12.7,12,zakhari-franklin-1
217,Keytaon Thompson,Virginia,ACC,12,78,990,12.7,2,39,247,6.3,4,117,1237,10.6,6,keytaon-thompson-1
218,Tory Horton,Nevada,MWC,11,52,659,12.7,5,0,0,,0,52,659,12.7,5,tory-horton-1
219,Tayvion Robinson,Virginia Tech,ACC,12,44,559,12.7,5,13,47,3.6,0,57,606,10.6,5,tayvion-robinson-1
220,LV Bunkley-Shelton,Arizona State,Pac-12,12,33,418,12.7,2,0,0,,0,33,418,12.7,2,lv-bunkley-shelton-1
221,Taj Davis,Washington,Pac-12,9,26,329,12.7,1,0,0,,0,26,329,12.7,1,taj-davis-1
222,Reginald Todd,Troy,Sun Belt,7,23,291,12.7,1,2,35,17.5,0,25,326,13,1,reginald-todd-1
223,Michael Mathison,Akron,MAC,11,56,706,12.6,3,1,5,5,0,57,711,12.5,3,michael-mathison-1
224,Sam Laporta,Iowa,Big Ten,14,53,670,12.6,3,0,0,,0,53,670,12.6,3,sam-laporta-1
225,Dante Wright,Colorado State,MWC,9,44,554,12.6,3,3,-5,-1.7,0,47,549,11.7,3,dante-wright-1
226,Phillip Brooks,Kansas State,Big 12,13,43,543,12.6,2,3,-7,-2.3,0,46,536,11.7,2,phillip-brooks-1
